uni_code,name,prov,city,level,kind,nature
3745,黑龙江科技大学,黑龙江,,普通本科,,公办
1006,黑龙江职业学院,黑龙江,,普通本科,,公办
2347,黑龙江能源职业学院,黑龙江,,普通本科,,公办
690,黑龙江艺术职业学院,,,普通本科,,
2318,黑龙江财经学院,黑龙江,,民办/独立学院,,民办
5222,黔东南民族职业技术学院,贵州,,普通本科,,公办
5284,黔东南理工职业学院,贵州,,普通本科,,公办
5217,黔南民族医学高等专科学校,贵州,,普通本科,,公办
5207,黔南民族师范学院,贵州,,普通本科,,公办
5266,黔南民族幼儿师范高等专科学校,贵州,,普通本科,,公办
5226,黔南民族职业技术学院,贵州,,普通本科,,公办
5265,黔西南民族职业技术学院,贵州,,普通本科,,公办
7629,齐鲁医药学院,山东,,民办/独立学院,,民办
3752,齐鲁工业大学,山东,,普通本科,,公办
1764,齐鲁师范学院,山东,,普通本科,,公办
3766,齐鲁理工学院,山东,,民办/独立学院,,民办
2352,齐齐哈尔医学院,黑龙江,,普通本科,,公办
3710,齐齐哈尔大学,黑龙江,,普通本科,,公办
8389,齐齐哈尔工程学院,黑龙江,,民办/独立学院,,民办
2390,齐齐哈尔理工职业学院,黑龙江,,普通本科,,民办
2391,齐齐哈尔立德健康职业学院,,,普通本科,,
2351,齐齐哈尔高等师范专科学校,黑龙江,,普通本科,,公办
5580,龙岩学院,福建,,普通本科,,公办
